0,189.55722
1,91.716515
2,120.27526
3,154.6569
4,153.62059
5,114.15568
6,379.9741
7,56.577923
8,84.4858
9,422.3005
10,588.7896
11,75.926834
12,171.84486
13,93.56128
14,69.96095
15,124.21108
16,42.591854
17,140.7212
18,65.340195
19,301.55228
20,218.63445
21,137.29987
22,86.929085
23,67.12652
24,56.303032
25,131.39526
26,54.656757
27,120.37136
28,61.202393
29,110.39853
30,133.04887
31,179.17014
32,158.52658
33,53.953636
34,113.8056
35,164.53787
36,74.795616
37,155.58759
38,115.859245
39,237.0385
40,172.50922
41,607.2976
42,304.75732
43,101.415115
44,108.86237
45,108.89265
46,302.7445
47,73.435234
48,63.318893
49,62.966866
50,113.967865
51,63.710648
52,134.0291
53,61.41036
54,63.111088
55,79.860054
56,123.843346
57,109.03194
58,114.37558
59,74.856125
60,101.43838
61,80.83483
62,73.29657
63,210.53107
64,88.88012
65,127.886284
66,159.13141
67,137.54893
68,157.63199
69,61.360302
70,105.962166
71,132.37537
72,212.83466
73,69.011955
74,162.24794
75,102.92826
76,291.41376
77,70.316734
78,120.1727
79,47.925896
80,183.7319
81,61.286583
82,104.18049
83,60.734913
84,69.46578
85,204.48576
86,155.12637
87,79.964386
88,119.03046
89,53.168552
90,58.97075
91,150.99068
92,81.14327
93,179.76953
94,202.85036
95,78.84949
96,131.40065
97,214.11673
98,51.811375
99,330.94995
100,49.21986
101,94.049545
102,74.77846
103,60.44015
104,84.49257
105,39.245544
106,166.43185
107,64.90979
108,135.63008
109,82.84715
110,106.34697
111,91.61174
112,76.68042
113,220.09729
114,101.79025
115,215.04898
116,56.61154
117,132.84747
118,141.45789
119,70.01635
120,87.42858
121,278.8142
122,249.21577
123,325.85834
124,89.856224
125,78.8693
126,89.69099
127,132.8177
128,54.749622
129,110.50033
130,264.12643
131,142.93561
132,155.38823
133,56.51709
134,75.07568
135,47.91015
136,392.56213
137,193.27701
138,64.197784
139,62.054237
140,61.855423
141,355.90906
142,151.53503
143,116.66938
144,64.2296
145,57.75453
146,139.67404
147,122.063286
148,82.284676
149,115.01048
150,189.66924
151,70.48102
152,94.680626
153,97.27739
154,101.32347
155,68.85792
156,281.97504
157,65.45795
158,45.120426
159,78.08803
160,187.33443
161,116.73509
162,55.724354
163,168.51161
164,114.19085
165,72.4426
166,60.97198
167,60.86776
168,51.84434
169,334.67612
170,48.25159
171,148.46667
172,143.37364
173,62.210815
174,70.27755
175,490.9187
176,59.65092
177,259.46588
178,44.289055
179,89.18638
180,69.47624
181,50.062412
182,60.765682
183,133.39084
184,70.316734
185,59.57954
186,78.805405
187,127.725395
188,133.99716
189,52.83107
190,133.75394
191,119.73114
192,72.10167
193,77.635666
194,123.7552
195,154.91791
