0,243.66823
1,127.73246
2,74.89419
3,146.68004
4,162.61127
5,124.22773
6,321.73306
7,97.236725
8,84.5561
9,401.7866
10,412.35828
11,58.362988
12,161.71321
13,101.04705
14,72.71712
15,124.22773
16,67.83422
17,161.71321
18,74.89419
19,276.71054
20,225.07288
21,72.71712
22,67.83422
23,72.71712
24,66.73677
25,150.949
26,72.71712
27,150.949
28,72.911095
29,120.76893
30,127.73246
31,156.81744
32,152.0854
33,72.911095
34,96.41871
35,174.77858
36,101.04705
37,120.76893
38,150.949
39,222.74153
40,101.04705
41,340.5827
42,243.66823
43,127.73246
44,211.15118
45,136.44072
46,189.64915
47,74.89419
48,74.89419
49,74.89419
50,74.89419
51,69.67311
52,127.73246
53,72.71712
54,66.73677
55,74.89419
56,174.77858
57,74.89419
58,136.44072
59,62.477837
60,101.04705
61,87.51789
62,72.71712
63,148.0087
64,76.218834
65,150.949
66,136.44072
67,150.949
68,120.76893
69,72.71712
70,72.84115
71,124.22773
72,171.61795
73,62.477837
74,146.68004
75,124.22773
76,236.56316
77,72.71712
78,72.71712
79,66.73677
80,189.64915
81,74.89419
82,136.44072
83,74.89419
84,87.38999
85,222.74153
86,189.05092
87,69.67311
88,124.22773
89,62.477837
90,72.71712
91,148.0087
92,57.826458
93,120.76893
94,150.949
95,72.71712
96,150.949
97,225.07288
98,72.71712
99,189.64915
100,74.89419
101,72.71712
102,87.51789
103,74.89419
104,74.89419
105,63.805107
106,146.68004
107,74.89419
108,147.09819
109,101.04705
110,120.76893
111,74.89419
112,62.477837
113,222.74153
114,120.76893
115,189.64915
116,72.84115
117,136.44072
118,124.22773
119,87.51789
120,84.5561
121,222.74153
122,189.64915
123,181.36618
124,76.218834
125,72.71712
126,74.89419
127,150.949
128,67.83422
129,120.76893
130,189.64915
131,189.64915
132,120.76893
133,62.346382
134,87.51789
135,58.362988
136,152.0854
137,150.949
138,58.362988
139,74.89419
140,62.477837
141,552.9988
142,146.68004
143,72.71712
144,72.71712
145,62.477837
146,189.64915
147,124.22773
148,74.89419
149,124.22773
150,188.11284
151,72.71712
152,101.04705
153,74.89419
154,124.22773
155,72.49844
156,238.81686
157,67.83422
158,63.805107
159,72.49844
160,190.3414
161,72.71712
162,72.49844
163,189.05092
164,124.22773
165,72.71712
166,74.89419
167,58.92665
168,66.73677
169,246.31952
170,113.46613
171,147.09819
172,189.05092
173,72.71712
174,74.89419
175,786.0777
176,72.71712
177,243.66823
178,62.477837
179,66.73677
180,72.911095
181,62.477837
182,74.89419
183,101.04705
184,66.73677
185,66.73677
186,67.454124
187,101.04705
188,174.77858
189,87.51789
190,171.61795
